"Nid","Path","","Body","Main image","Promotion text","Basic listing","Multi listing"
"2637","/visit-us/trails","Trails","<p>Not sure where to start? Take our self-guided trails.</p>
<p>Pick up a trail guide from Level O next to the café and explore Wellcome Collection. Choose a trail to suit your mood.</p>
<p><strong>The Braver Trail</strong><br />
	Be inspired by the bravery of individuals. Discover tattoos, phantom limbs and oppressed sexualities in a powerful exploration of human stories.</p>
<p><strong>The Deeper Trail</strong><br />
	Looking for big ideas or to delve into yourself on a molecular level? Discover chromosomes, Freud, amulets and shrines in a meditative contemplation of the galleries.</p>
<p><strong>The Spicier Trail</strong><br />
	Sample the spicier side of our collection: seek out sex, food and our hidden secrets. Discover dresses inspired by human embryos, raunchy Chinese porcelain and a host of other quirky oddities sure to enliven your imagination.</p>
<p><strong>The Bloodier Trail</strong><br />
	Do you enjoy a bit of gore and being scared out of your skin? Discover bone drills, shrivelled flesh and objects of agony in a disturbing tour of the more grotesque pieces in the galleries. Not for the squeamish.</p>
<p>Let us know what you think of your trail. Email us at <a href=""mailto:info@wellcomecollection.org"">info@wellcomecollection.org</a> or <a href=""/twitter.com/ExploreWellcome"">tweet us</a>.</p>
<h2>Part of <a href=""/visit-us/bigger-bolder-braver"">Bigger, Bolder, Braver</a></h2>
","<img src=""https://wellcomecollection.org/sites/default/files/Trail-3web.png"" width=""1500"" height=""844"" />","Not sure where to start? Take our self-guided trails.","",""
"2635","/15seconds","15 Seconds part 3","<p><a href=""http://15seconds.wellcomecollection.org/""><img height=""369"" width=""800"" alt=""Still from 15 Seconds by Chris Dorley-Brown"" title=""Still from 15 Seconds buy Chris Dorley-Brown"" class=""media-element file-default"" src=""https://wellcomecollection.org/sites/default/files/styles/main_image/public/15SecondsLandingPage.jpg?itok=T9xrRpnt"" /></a></p>
<p><a href=""http://15seconds.wellcomecollection.org/"">Launch '15 Seconds part 3'</a></p>
<p>Chris Dorley-Brown’s ‘15 Seconds part 3’ is a tantalising glimpse into the lives of 26 millennials born in the 1980s, and the ways in which they have changed between childhood and adulthood.</p>
<p><a href=""http://www.firstsite.uk.net/page/15-seconds-part-3-wellcometrust"">'15 Seconds Part 3' can be seen at Colchester Firstsite from Saturday 5 - Sunday 27 September 2015</a>.</p>
<p>In 1994, several hundred Colchester schoolchildren aged 8-11 were invited to make a video portrait of themselves and experience their ‘fifteen seconds of fame’. Ten years later, Dorley-Brown tracked down some of the individual participants to find out how their lives had progressed; and in 2014 he made a third series of video portraits. Brought together as a digital online artwork, the participants' three selves now enter into a dialogue with each other.</p>
<p>The first set of video portraits were made in an era before the internet became a part of everyday life; the last set were made in the era when self-presentation through social media is ubiquitous. In between are a poignant series of moving portraits that address growing up, thwarted ambition and finding out what makes you happy in life.</p>
<p><a href=""http://15seconds.wellcomecollection.org/"">Launch '15 Seconds part 3'</a></p>
","<img src=""https://wellcomecollection.org/sites/default/files/15SecondsLandingPage.jpg"" width=""1600"" height=""738"" alt=""Still from 15 Seconds by Chris Dorley-Brown"" title=""Still from 15 Seconds buy Chris Dorley-Brown"" />"," A tantalising glimpse into the lives of 26 millennials, and how they have changed between childhood and adulthood.","",""
"2629","/visit-us/ballsier","Ballsier","<p>Wellcome Collection is <a href=""/visit-us/bigger-bolder-braver"">bigger, bolder and braver</a> than ever before and many of you have joined us on our curious journey through the development project.</p>
<p>We now invite you to be part of our exciting next chapter.</p>
<p>To celebrate our stunning staircase and spaces old and new, we want to know what the next chapter of your lives hold for you. We’re bigger. We’re bolder. But what ‘‑er’ are you?</p>
<p>We’ll write your chosen adjective on a colourful ball until 7 May 2015. Soon after, we’ll release the balls loaded with your words down our new staircase in a waterfall of colour.</p>
<p>Let us know what ‘-er’ you are via <a href=""https://twitter.com/ExploreWellcome"">Twitter</a>, <a href=""https://www.facebook.com/wellcomecollection/posts/10154091908748538"">Facebook</a> or <a href=""https://instagram.com/wellcomecollection/"">Instagram</a> using the hashtag #Ballsier. Remember to tag us in too! If you’re not on social media, use this <a href=""/what-er-are-you"">online form</a> to submit your adjective.</p>
<p>We’ll be tallying up all the responses to share the results after the event, along with photos and a video of the big moment.</p>
<h2>Part of <a href=""/visit-us/bigger-bolder-braver"">Bigger, Bolder, Braver</a></h2>
","<img src=""https://wellcomecollection.org/sites/default/files/Ballsier2_0.png"" width=""1600"" height=""900"" />","We're bigger, bolder and braver. We want to know what the next chapter of your lives hold for you.","",""
"2625","/visit-us/bigger-bolder-braver","Bigger, Bolder, Braver","<p> </p>
<p><strong>In August 2013 we embarked on a major development project to make Wellcome Collection bigger and bolder than ever before. Our key ambition was to open up the building, offering a more immersive experience for visitors who want to delve deeper into the themes we explore.</strong></p>
<p>With the help of Stirling Prize-winning architects Wilkinson Eyre, we’ve created a stunning staircase leading to more gallery spaces and some beautiful spaces for our public events. Our new level 1 gallery showcases year-long thematic exhibitions (currently showing <a href=""/exhibitions/institute-sexology"">The Institute of Sexology</a>); our new Studio provides the perfect workspace for 14-to-19-year-olds and a spectacular new incarnation of our <a href=""/readingroom"">Reading Room</a> acts as a bridge between exhibitions and the <a href=""http://wellcomelibrary.org/"">Library</a>. We’ve also created a new restaurant, <a href=""/visit-us/wellcome-kitchen"">Wellcome Kitchen</a>, as a space to relax and recharge.</p>
<p><a href=""http://wellcomelibrary.org/"">The Wellcome Library</a> has undergone transformations with more study areas and an expanded Rare Materials Room. The first residents of <a href=""/what-we-do/hub"">The Hub</a>, Hubbub, have been working behind the scenes to explore how we understand busyness and rest.</p>
<p>Many of you have joined us on our curious journey through the dust and noise of the development project. We now invite you to be part of our exciting next chapter.</p>
","<img src=""https://wellcomecollection.org/sites/default/files/Bigger-bolder-braver-2.png"" width=""1320"" height=""614"" />","Than ever before.","","<h2></h2><div></div><div class=""snippet-list""><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/Trail-3web.png?itok=E8XzFBoQ"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/visit-us/trails"" itemprop=""url"">Trails</a></h2><div class=""snippet__description"" itemprop=""description"">Not sure where to start? Take our self-guided trails.</div></div></article></div>"
"2489","/visit-us/stay-later-thursdays","Stay later on Thursdays","<p>Stay later on a Thursday evening and get a dose of culture before you head home.</p>
<p>Galleries will be open until 22.00 so you can stay later and explore the exhibitions with friends or colleagues, or muse in quiet contemplation. Our restaurant and café will be open and are fully licensed so you can relax and unwind, meet up for a delicious meal or have a wander around the shop once you’ve seen the exhibitions.</p>
<p>We’re open until 22.00 every Thursday, just pop by and come in.</p>
<h2>Part of <a href=""/visit-us/lates"">Lates</a></h2>
","<img src=""https://wellcomecollection.org/sites/default/files/later-thursday-main.jpg"" width=""1600"" height=""900"" />","Stay later on a Thursday evening and get a dose of culture before you head home.","",""
"2487","/visit-us/lates","Lates","<p>If you don’t have the time to visit during the day or at the weekend, why not come along to see us out of hours?</p>
","<img src=""https://wellcomecollection.org/sites/default/files/lates-talk-main.jpg"" width=""1600"" height=""900"" />","If you don’t have the time to visit during the day or at the weekend, why not come along to see us out of hours?","","<h2></h2><div></div><div class=""snippet-list""><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/later-thursday-main.jpg?itok=_6MlpGYS"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/visit-us/stay-later-thursdays"" itemprop=""url"">Stay later on Thursdays</a></h2><div class=""snippet__description"" itemprop=""description"">Stay later on a Thursday evening and get a dose of culture before you head home.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/lates-generic-main.jpg?itok=1zkiemIM"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/fridaylate"" itemprop=""url"">Friday Late Spectaculars</a></h2><p class=""snippet__type"">Event series</p><div class=""snippet__description"" itemprop=""description"">Join us for an evening of workshops, creative activities, performances and discussions at one of our spectacular Lates.</div></div></article></div>"
"2475","/criminel","Criminel","<p> </p>
<p><a href=""https://itunes.apple.com/app/criminel/id956492745""><img height=""80"" width=""270"" class=""media-element file-default"" src=""https://wellcomecollection.org/sites/default/files/styles/main_image/public/appstore_80px_0.png?itok=_r5mWL33"" alt="""" /></a></p>
<p>Criminel, by 4PM Games, is a noir detective mystery video game, emerging from the murderous streets of 19th-century Paris.</p>
<p>In Criminel, players must solve a series of chilling murders set among the smoky streets, hotels and dark alleys of turn of the century Paris. With a prototype camera and notepad in hand, players must use the very first forensic techniques invented to help uncover the secrets that will unravel a conspiracy, solve the case and reveal the killer. The game features AAA visuals and audio, and a gripping thriller-based storyline.</p>
<p>Find out more at <a href=""http://www.criminelgame.com/"">criminelgame.com</a>.</p>
<h2>Part of <a href=""/forensics"">Forensics: The anatomy of crime</a></h2>
","<img src=""https://wellcomecollection.org/sites/default/files/CriminelKeyArt1%20copy.png"" width=""5022"" height=""2825"" alt=""Criminel key art"" title=""Criminel"" />","Criminel, by 4PM Games, is a noir detective mystery game, emerging from the murderous streets of 19th-century Paris.","",""
"2469","/visit-us/bernard-spilsbury%E2%80%99s-case-cards","Bernard Spilsbury’s case cards","<p>Dr Bernard Spilsbury (1877–1947) was an extraordinary forensic pathologist who gained fame and notoriety by testifying in a number of contentious murder cases. His career in forensic medicine began in London in 1905 when he was appointed by St Mary’s Hospital to conduct post-mortem examinations for all of the hospital’s cases of sudden death. Conducting such examinations became Spilsbury’s special expertise and by the end of his 40-year career he had carried out an estimated 20,000 autopsies.</p>
<p>The strength of his medical convictions and his composure under cross-examination made Spilsbury an irreplaceable asset in the courtroom, leading to his appointment as the ‘Honorary Pathologist to the Home Office’ and to a subsequent knighthood. Considered by many as the father of modern forensic pathology, Spilsbury’s work was crucial in establishing the importance of precise post-mortem examinations for the conviction of criminals. However, Spilsbury remains a controversial figure in the history of forensic medicine and many believe that his fame gave him too much power to affect the judgement of a jury, resulting in frequent miscarriages of justice. Questions have also been raised over the ways in which his political views, on subjects such as abortion and homosexuality, may have affected the impartiality of his professional judgement.</p>
<p>Spilsbury kept personal records of the pathological investigations he conducted, and collated these records on a vast set of over 7,000 index cards. These case cards are held in the Wellcome Library archives; the first box of cards, covering 1905 to 1913, is now available to view online. Due to the sensitive information included on the cards, only cases that are over 100 years old have been made digitally available. The rest of the collection is available in physical form and can be viewed in the Rare Materials Room. These cards include a number of murders and suicides as well as many cases of illegal abortion and unexpected deaths from natural causes and accidents. Where the information was available, cards include the name and age of the deceased, as well as the date, location and cause of death. These handwritten cards also contain a medical description of the internal and external state of the body in question. In certain examples Spilsbury has gone so far as to include sketches of wounds and background information on the deceased. If cases were widely reported in the press, or where they are of special legal interest, the doctor attached newspaper clippings to the card and wrote out the case name and the verdict of the court.</p>
<p>The 12 case cards displayed on the following pages offer a cross-section of Spilsbury’s early work and highlight some of the surprising stories contained in his archive. These cards are an important resource for the history of forensic medicine, but they are also personal records, which shine a light on the lives and deaths of Londoners in the early 20th century.</p>
","<img src=""https://wellcomecollection.org/sites/default/files/criminal-abortion.png"" width=""1600"" height=""900"" alt=""'Criminal abortion' card from Spilsbury case cards"" title=""Criminal abortion"" />","Dr Bernard Spilsbury was a forensic pathologist who gained fame and notoriety by testifying in a number of murder cases.","","<h2></h2><div></div><div class=""snippet-list""><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/death-during-childbirth-.png?itok=RJuJNrro"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/death-during-childbirth"" itemprop=""url"">Death during childbirth </a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">In the early 20th century, taboos surrounding sex and the female body contributed to a large number of deaths for both mothers and children.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/tetanus-from-a-cut-finger.png?itok=XT1pu0d4"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/tetanus-cut-finger"" itemprop=""url"">Tetanus from a cut finger </a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">At the beginning of Spilsbury’s career, the first tetanus vaccine had not yet been produced, and in many cases tetanus proved fatal.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/hit-by-an-electric-car.png?itok=6TKQh5_r"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/hit-electric-car"" itemprop=""url"">Hit by an electric car</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">Mary Byatt, a 24-year-old woman from Kensington, died of injuries sustained after being knocked off her bicycle by an electric brougham.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/untreated-syphilis-and-christian-science.png?itok=MLT0-ici"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/untreated-syphilis-and-christian-science"" itemprop=""url"">Untreated syphilis and Christian Science </a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">Christian Science is a worldview based on the idea that the material world is an illusion and that reality is purely spiritual.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/murder-by-cutting-of-throat.png?itok=rz9xmnPY"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/murder-cutting-throat"" itemprop=""url"">Murder by cutting of throat </a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">Spilsbury regularly acted as an expert witness in murder cases, providing his professional opinion on the cause of death.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/inhalation-of-chemicals-during-a-dry-shampoo_0.png?itok=3nYhIHyF"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/inhalation-chemicals-during-dry-shampoo"" itemprop=""url"">Inhalation of chemicals during a dry shampoo </a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">On 12 July 1909, Miss Helenora Catherine Horn-Elphinstone-Dalrymple died at Harrods while having her hair done. </div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/poisoned-by-rhubarb.png?itok=0HKyjer1"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/poisoned-rhubarb"" itemprop=""url"">Poisoned by rhubarb </a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">The case of Louisa Messenger, a five-year-old who died after being poisoned by rhubarb, caught the attention of the authorities in 1906.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/suicide-by-stabbing-and-jumping-from-a-window.png?itok=Gyq_5XpV"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/suicide-stabbing-and-jumping-window"" itemprop=""url"">Suicide by stabbing and jumping from a window </a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">Edward Cracknell died after he stabbed himself five times in the chest with a small penknife, and then proceeded to jump out of a window.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/exhumation_0.png?itok=ueSdp3g4"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/exhumation"" itemprop=""url"">Exhumation</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">Colonel Charles Meeking was exhumed almost exactly one year after he was buried. </div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/criminal-abortion.png?itok=gBPPpmNq"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/criminal-abortion"" itemprop=""url"">Criminal abortion</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">In early 20th-century London criminal abortions were a common occurrence.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/death-under-anaesthetic-during-the-application-of-radium.png?itok=Kkdlcn7u"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/death-under-anaesthetic-during-application-radium"" itemprop=""url"">Death under anaesthetic during the application of radium </a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">Dr Archibald Weir died in January 1910 after being given chloroform as a general anaesthetic for an operation. </div></div></article></div>"
"2467","/visit-us/enter-forensics-medicine-and-media-early-19th-century","Enter Forensics: Medicine and the media in the early 19th century","<p>The first half of the 19th century was a time of popular murder trials and public hangings. Word of particularly gruesome crimes spread quickly across the country, stirring the public consciousness and inciting thousands to travel to the courts and congregate around the gallows to witness the spectacle of justice at first hand.</p>
<p>Two separate developments converged at this time which helped to provoke widespread fascination with the courts: the mechanisation of the printing press made mass-produced pamphlets and broadsides cheap enough to reach the general public, and the nascent field of forensic medicine was just gaining a foothold in the legal system.</p>
<p>While the history of forensic medicine can be traced back through renaissance Europe to at least the Roman Empire, medical expertise did not receive systematic legal recognition in Britain until the beginning of the 19th century. The discipline was also gaining academic acknowledgement at this time and in 1807 Edinburgh University was the first to introduce a Chair of Medical Jurisprudence, a position granted to Professor Andrew Duncan the younger.</p>
<p>The reports displayed here retell the stories of ten trials that took place in England and Scotland in the first half of the 19th century. The popular pamphlets, which are now viewable in the Wellcome Library player, contain incredible detail. Some include complete transcripts of the trials, drawings depicting the scene of the crime or the defendant in the dock, and even descriptions of the executions that followed. In some of these cases, the emerging field of forensic medicine has made its mark, while in others it is noticeable by its absence.</p>
","<img src=""https://wellcomecollection.org/sites/default/files/trial-of-robert-sawle-donnall.jpg"" width=""649"" height=""381"" alt=""Page from the Trial of Robert Sawle Donnall"" title=""Trial of Robert Sawle Donnall"" />","The stories of ten early 19th-century trials, when mass-produced pamphlets met the nascent field of forensic medicine.","","<h2></h2><div></div><div class=""snippet-list""><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/tiral-of-john-thurtell.jpg?itok=xIQfynyx"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/trial-john-thurtell-1823"" itemprop=""url"">Trial of John Thurtell, 1823</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">The trial of John Thurtell in 1823 for the murder of William Weare shed light on London’s sordid underbelly of boxing and gambling.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/trial-of-richard-patch.jpg?itok=Lkjn1YQn"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/trial-richard-patch-1806"" itemprop=""url"">Trial of Richard Patch, 1806</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">The case of Isaac Blight’s death at his London home in 1805 has all the makings of a classic murder mystery. </div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/trial-of-james-blomfield-rush.jpg?itok=2ABHXS42"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/trial-james-blomfield-rush-1849"" itemprop=""url"">Trial of James Blomfield Rush, 1849</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">On the evening of 28 November 1848 Isaac Jermy and his son were shot and killed at their Norfolk mansion, Stanfield Hall.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/trial-of-james-stuart.jpg?itok=bgtZAFND"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/trial-james-stuart-1822"" itemprop=""url"">Trial of James Stuart, 1822</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">Stuart, a powerful political figure, was charged with murdering his public rival, Sir Alexander Boswell of Auchinleck, during a duel. </div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/trial-of-william-burke.jpg?itok=0GV3lVxY"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/trial-william-burke-1829"" itemprop=""url"">Trial of William Burke, 1829</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">The murders committed by William Burke and William Hare Edinburgh's West Port district have become part of the city’s popular history.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/trial-of-william-chapman.jpg?itok=leESUIXH"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/trial-william-chapman-1807"" itemprop=""url"">Trial of William Chapman, 1807</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">The trial of William Chapman is exceptional for fact that a large proportion of the discussion rested on medical testimony.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/trial-of-charles-angus.jpg?itok=l0r2AqsS"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/trial-charles-angus-1808"" itemprop=""url"">Trial of Charles Angus, 1808</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">In 1808 Charles Angus of Liverpool, stood trial for the murder of his sister-in-law, Margaret Burns, with whom he had been having an affair.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/trial-of-robert-sawle-donnall.jpg?itok=nrT8tDBU"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/trial-robert-sawle-donnall-1817"" itemprop=""url"">Trial of Robert Sawle Donnall, 1817</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">In 1817 Robert Sawle Donnall was put on trial for the murder of his mother-in-law, Elizabeth Downing.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/trial-of-william-palmer.jpg?itok=3mSHpuB-"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/trial-william-palmer-1856"" itemprop=""url"">Trial of William Palmer, 1856</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">On Wednesday 14 May 1856, William Palmer was put on trial for poisoning John Parsons Cook, with whom he regularly attended the horse races.</div></div></article><article class=""snippet"" itemscope="""" itemtype=""http://schema.org/Event""><img class=""snippet__image"" src=""https://wellcomecollection.org/sites/default/files/styles/snippet/public/trial-of-elizabeth-fenning.jpg?itok=ggCx9zBb"" width=""400"" height=""225"" alt="""" /><div class=""snippet__info""><h2 class=""snippet__title"" itemprop=""name""><a href=""/articles/trial-elizabeth-fenning-1815"" itemprop=""url"">Trial of Elizabeth Fenning, 1815</a></h2><p class=""snippet__type"">Article</p><div class=""snippet__description"" itemprop=""description"">The case of Elizabeth Fenning, who was found guilty of poisoning the family for whom she worked, caused outrage among the public.</div></div></article></div>"
"2437","/visit-us/forensics-image-gallery-listing-page","Forensics image gallery listing page","","<img src=""https://wellcomecollection.org/sites/default/files/L0076822_0.jpg"" width=""2051"" height=""3000"" />","",", , , , ",""
"2421","/busytimes","Entry at busy times","<p>All our exhibitions are free, and <a href=""http://wellcomecollection.org/visit-us/opening-hours"">open Tuesday to Sunday</a>.</p>
<p>Our temporary exhibitions can become crowded at times, so to keep the galleries safe and comfortable, we may manage numbers with queuing or timed tickets.</p>
<h2>When we’re busiest</h2>
<p>We introduce queues for exhibitions only when necessary.</p>
<p>The busiest times of the week are usually Saturday and Sunday afternoons, when we often have queues for temporary exhibitions. Thursday evenings (when we’re open until 22.00) vary depending on events: you can usually go straight into the exhibitions without waiting, but sometimes you may need to queue.</p>
<p>On weekend mornings and weekdays (except Mondays, when the galleries are closed), you can usually go straight in.</p>
<p><a href=""/fridaylate"">Friday Late Spectaculars</a> can get very busy.</p>
<h2>Timed tickets</h2>
<p>On occasion, when queues get too long, we introduce timed tickets instead. We only give tickets to visitors who are already in the building - there’s no booking in advance or by phone. We only do this at the very busiest times - typically the opening and closing weekends of exhibitions.</p>
<h2>Medicine Man, Medicine Now and the Reading Room</h2>
<p>You can usually get into our permanent galleries without waiting, even at busy times of the week.</p>
<h2>Café and Kitchen</h2>
<p><a href=""/visit-us/wellcome-caf%C3%A9"">Wellcome Café</a> can sometimes get busy around lunchtime, but <a href=""/visit-us/wellcome-kitchen"">Wellcome Kitchen</a> on level 2 is usually more peaceful if you’re looking for a more intimate bite to eat. <a href=""http://wellcomecollection.org/visit-us/opening-hours"">Opening times</a>.</p>
","<img src=""https://wellcomecollection.org/sites/default/files/tickets-main.jpg"" width=""1600"" height=""900"" />","Find out about entry at busy times.","",""
